trade_date,close,high,low,open,vol,MA5,MA15,MA30,MA60,MA120,DIF,DEA,MACD,ATR,BOLL_MID,BOLL_UP,BOLL_LOW,RSI,K,D,J,SAR,WILLR,BIAS5,BIAS15,BIAS30,BIAS60,BIAS120,Pct_Change
,244.45,245.0,240.35,240.95,118846,241.97,241.13,240.456667,238.9825,246.708333,0.813887,0.708691,0.210392,3.360714,241.75,247.106059,236.393941,49.009901,64.867211,48.89757,96.806494,240.0,-7.189542,1.02492,1.376851,1.660729,2.287824,-0.915386,0.949824
,245.25,247.3,243.8,244.7,118929,242.7,241.156667,240.688333,238.983333,246.515417,1.061925,0.779338,0.565174,3.235714,242.1075,247.391764,236.823236,63.880597,69.675784,55.823642,97.380069,240.35,-20.603015,1.05068,1.697375,1.895259,2.622219,-0.513322,0.327265
,244.5,246.2,244.3,245.2,88566,243.6,241.416667,240.888333,238.975,246.350417,1.184325,0.860335,0.64798,2.871429,242.235,247.625254,236.844746,60.91954,70.356247,60.667843,89.733053,243.8,-28.140704,0.369458,1.277183,1.499312,2.311957,-0.751132,-0.30581
,245.15,246.15,244.55,245.0,74239,244.3,241.713333,241.118333,239.005833,246.20625,1.318578,0.951984,0.733189,2.746429,242.095,246.982244,237.207756,60.117302,72.77222,64.702635,88.911389,244.3,-21.60804,0.347933,1.421794,1.67207,2.570718,-0.42901,0.265849
,247.75,248.65,244.05,244.7,135935,245.42,242.116667,241.451667,239.04,246.104167,1.616143,1.084816,1.062655,2.885714,242.2175,247.545902,236.889098,63.925729,78.802461,69.402577,97.602229,244.05,-7.964602,0.949393,2.326702,2.608528,3.643742,0.668755,1.060575
,249.0,249.95,246.05,246.35,98590,246.33,242.55,241.885,239.091667,246.0,1.930576,1.253968,1.353216,3.103571,242.43,248.474519,236.385481,67.341772,83.028248,73.944468,101.195808,244.05,-7.539683,1.083912,2.659246,2.94148,4.144157,1.219512,0.504541
,247.9,250.5,246.35,249.5,124828,246.86,242.933333,242.505,239.124167,245.872083,2.067176,1.416609,1.301133,3.057143,242.5825,249.024899,236.140101,77.101449,80.981795,76.290243,90.364898,246.05,-19.847328,0.421291,2.044457,2.224696,3.66999,0.824785,-0.441767
,246.75,250.1,246.35,248.0,144098,247.31,243.48,242.72,239.1175,245.734167,2.058903,1.545068,1.02767,3.210714,242.89,249.518376,236.261624,72.479564,75.416435,75.998974,74.251356,246.35,-28.625954,-0.226436,1.343026,1.660349,3.191945,0.413387,-0.463897
,253.65,253.75,251.0,251.85,202120,249.01,244.49,243.193333,239.225833,245.66375,2.579386,1.751932,1.654908,3.632143,243.5375,251.632845,235.442155,81.451613,83.3622,78.453383,93.179835,246.35,-0.623053,1.863379,3.746575,4.299734,6.029519,3.250887,2.796353
,257.85,259.0,253.55,253.8,190681,251.03,245.81,243.768333,239.42,245.63,3.292819,2.060109,2.46542,3.857143,244.345,254.601905,234.088095,83.303085,86.386204,81.097656,96.963298,251.0,-5.693069,2.716807,4.898092,5.77666,7.69777,4.974962,1.655825
,257.65,258.3,256.85,258.0,69594,252.76,247.02,244.348333,239.645833,245.610417,3.798298,2.407747,2.781102,3.775,245.1025,256.906713,233.298287,81.28655,87.914102,83.369805,97.002697,253.55,-6.683168,1.934642,4.303295,5.443731,7.512823,4.901903,-0.077564
,262.2,263.0,259.15,260.55,148591,255.62,248.393333,245.151667,239.956667,245.64125,4.514006,2.828999,3.370014,3.953571,246.105,260.062601,232.147399,88.811189,90.535523,85.758378,100.089814,256.85,-3.368421,2.574133,5.558389,6.954198,9.269729,6.74103,1.765962
,259.05,263.15,258.15,262.15,176158,258.08,249.663333,245.721667,240.225833,245.625833,4.772022,3.217603,3.108837,3.917857,247.13,261.746876,232.513124,78.903654,86.535026,86.01726,87.570557,258.15,-17.710583,0.375852,3.75973,5.424159,7.836029,5.465291,-1.201373
,261.4,262.75,259.0,259.6,193143,259.63,250.98,246.17,240.525833,245.629583,5.107253,3.595533,3.02344,4.007143,248.275,263.615263,232.934737,80.125196,87.612044,86.548855,89.738423,258.15,-7.675439,0.681739,4.151725,6.186781,8.678555,6.420406,0.907161
,261.65,262.55,259.35,261.65,119856,260.39,252.28,246.715,240.9125,245.645417,5.33164,3.942754,2.77777,3.903571,249.455,265.111036,233.798964,78.762542,88.765172,87.287628,91.720262,259.0,-7.751938,0.48389,3.714127,6.053544,8.607897,6.515319,0.095639
,259.95,260.65,258.35,259.9,112953,260.85,253.313333,247.221667,241.344167,245.653333,5.311069,4.216417,2.189303,3.889286,250.4775,266.067054,234.887946,73.863636,86.160909,86.912055,84.658617,258.35,-16.753927,-0.345026,2.619944,5.148551,7.709253,5.819855,-0.649723
,260.85,261.9,259.15,259.8,110119,260.58,254.353333,247.755,241.849167,245.68875,5.306223,4.434378,1.743688,3.95,251.44,267.098615,235.781385,76.41357,84.463925,86.096012,81.199753,258.35,-12.041885,0.103615,2.55419,5.285463,7.856481,6.170917,0.34622
,259.35,261.75,258.65,261.25,102580,260.64,255.343333,248.38,242.330833,245.6925,5.122297,4.571962,1.10067,4.053571,252.4075,267.469731,237.345269,72.327044,76.448172,82.880065,63.584387,258.65,-19.895288,-0.494936,1.569129,4.41662,7.023112,5.558778,-0.575043
,255.1,257.7,252.9,256.55,168656,259.38,256.006667,248.86,242.829167,245.6675,4.580791,4.573728,0.014127,4.185714,253.08,267.297239,238.862761,60.986547,58.11992,74.626683,25.106393,252.9,-47.076023,-1.650089,-0.354157,2.507434,5.053278,3.839539,-1.638712
,259.15,260.05,254.7,255.8,146208,258.88,256.766667,249.441667,243.3875,245.677917,4.427409,4.544464,-0.234111,4.289286,253.93,267.409396,240.450604,64.0,59.071816,69.441728,38.331994,252.9,-23.809524,0.104295,0.92821,3.892026,6.476298,5.483636,1.587613
,259.45,259.65,256.85,258.05,107189,258.78,257.463333,250.006667,243.941667,245.669167,4.280714,4.491714,-0.422,4.192857,254.68,267.595898,241.764102,66.29055,60.682024,66.521827,49.002419,254.7,-22.02381,0.258907,0.771631,3.777233,6.357394,5.609509,0.115763
,256.4,258.25,254.95,258.05,145468,257.89,258.03,250.481667,244.350833,245.615417,3.873694,4.36811,-0.988832,4.246429,255.2375,267.378898,243.096102,62.91834,52.299014,61.780889,33.335265,254.95,-55.555556,-0.577766,-0.631709,2.362781,4.931093,4.390841,-1.175564
,257.55,258.35,255.35,257.05,116713,257.53,258.75,251.115,244.844167,245.590417,3.602397,4.214968,-1.22514,3.960714,255.89,266.956811,244.823189,56.170886,50.928186,58.163321,36.457915,254.95,-54.634146,0.007766,-0.463768,2.562571,5.189355,4.869727,0.448518
,256.75,256.9,255.05,256.1,89556,257.86,258.956667,251.723333,245.264167,245.555,3.284972,4.028969,-1.487993,3.75,256.47,266.315298,246.624702,48.049645,48.211383,54.846009,34.942132,255.05,-62.439024,-0.430466,-0.852137,1.996901,4.683046,4.55906,-0.310619
,251.5,259.95,249.75,256.3,212064,256.33,258.533333,252.171667,245.620833,245.475417,2.580038,3.739183,-2.318288,4.375,256.6575,265.929715,247.385285,40.75188,36.942019,48.878012,13.070034,249.75,-86.940299,-1.88429,-2.720474,-0.266353,2.393594,2.454251,-2.044791
,252.15,252.45,250.7,251.5,70788,254.87,258.166667,252.593333,246.013333,245.39625,2.050189,3.401384,-2.702389,4.117857,256.815,265.635556,247.994444,32.879046,31.29468,43.016901,7.850236,249.75,-82.089552,-1.067211,-2.330536,-0.175513,2.494445,2.752181,0.258449
,250.85,251.5,250.1,251.25,82013,253.76,257.41,252.901667,246.2625,245.308333,1.507998,3.022707,-3.029418,3.907143,256.9625,265.23712,248.68788,35.090909,24.42299,36.818931,-0.368891,250.1,-91.538462,-1.146753,-2.548464,-0.811251,1.86285,2.259062,-0.515566
,247.95,250.95,247.45,250.8,103367,251.84,256.67,253.166667,246.463333,245.217083,0.83468,2.585101,-3.500843,3.889286,257.0225,264.997294,249.047706,26.024955,17.604745,30.414202,-8.01417,247.45,-96.688742,-1.544632,-3.397358,-2.060566,0.6032,1.114489,-1.156069
,249.55,249.75,247.65,248.3,89951,250.4,255.88,253.43,246.678333,245.145417,0.425275,2.153136,-3.455723,3.810714,256.8175,265.348698,248.286302,29.421769,17.336497,26.054967,-0.100444,247.45,-85.467128,-0.339457,-2.473816,-1.530995,1.164134,1.796723,0.645291
,250.4,250.8,248.6,248.65,72532,250.18,255.13,253.705,246.948333,245.084167,0.167476,1.756004,-3.177057,3.732143,256.445,265.425148,247.464852,33.274956,19.424331,23.844755,10.583483,247.65,-79.584775,0.087937,-1.853957,-1.302694,1.397728,2.168983,0.340613
,249.15,250.8,248.95,250.25,35821,249.58,254.41,253.861667,247.159167,245.039167,-0.136128,1.377578,-3.02741,3.667857,256.02,265.547876,246.492124,29.757785,17.482887,21.724132,9.000397,248.6,-88.111888,-0.172289,-2.067529,-1.855998,0.805486,1.677623,-0.499201
,246.4,246.65,245.6,245.6,19944,248.69,253.446667,253.9,247.294167,244.966667,-0.591815,0.983699,-3.151028,3.7,255.23,265.209737,245.250263,28.524046,13.513563,18.987276,2.566136,245.6,-94.463668,-0.920825,-2.780335,-2.953919,-0.36158,0.585114,-1.103753
,246.55,246.85,244.25,245.95,64733,248.41,252.593333,253.968333,247.428333,244.9,-0.930125,0.600934,-3.062119,3.425,254.605,265.128302,244.081698,33.589251,13.892269,17.28894,7.098926,244.25,-85.443038,-0.748762,-2.392515,-2.920968,-0.354985,0.673744,0.060877
,246.8,248.2,245.8,247.6,70707,247.86,252.04,254.023333,247.570833,244.815,-1.16464,0.247819,-2.824919,3.214286,253.875,264.439115,243.310885,22.247191,19.627366,18.068416,22.745268,244.25,-83.757962,-0.427661,-2.079035,-2.843571,-0.311359,0.810816,0.101399
,249.4,249.85,246.4,246.4,104053,247.66,251.39,254.078333,247.765,244.760417,-1.127697,-0.027284,-2.200827,3.260714,253.2625,263.337737,243.187263,29.531568,36.763072,24.299968,61.68928,245.8,-67.197452,0.702576,-0.791599,-1.841296,0.6599,1.895561,1.053485
,247.2,249.15,244.0,248.55,120222,247.27,250.573333,254.018333,247.951667,244.684583,-1.261401,-0.274107,-1.974587,3.325,252.625,262.530634,242.719366,30.590717,39.856436,29.485457,60.598395,244.0,-79.937304,-0.028309,-1.346246,-2.684189,-0.30315,1.028024,-0.882117
,246.85,248.45,245.95,247.5,100856,247.36,249.936667,253.983333,248.244167,244.602083,-1.379699,-0.495226,-1.768947,3.289286,251.925,261.350358,242.499642,26.637555,40.541546,33.17082,55.282997,244.0,-82.131661,-0.206177,-1.23498,-2.808583,-0.561611,0.91901,-0.141586
,245.8,247.0,245.15,246.5,82120,247.21,249.153333,253.951667,248.335833,244.515833,-1.540421,-0.704265,-1.672313,3.242857,251.2475,260.3687,242.1263,26.349892,35.851227,34.064289,39.425102,245.15,-88.714734,-0.570365,-1.345891,-3.209928,-1.021131,0.525188,-0.42536
,245.15,247.05,244.6,245.55,75262,246.88,248.38,253.668333,248.430833,244.444167,-1.70064,-0.90354,-1.5942,2.689286,250.75,260.069702,241.430298,32.884097,29.538073,32.55555,23.503118,244.6,-86.390533,-0.700745,-1.300427,-3.358059,-1.320622,0.28875,-0.264443
,240.1,245.0,238.45,244.8,167710,245.02,247.62,253.076667,248.4225,244.3425,-2.209636,-1.164759,-2.089754,3.042857,249.7975,259.392316,240.202684,23.747277,24.51661,29.875903,13.798023,238.45,-87.356322,-2.007999,-3.036911,-5.127563,-3.350139,-1.736292,-2.059963
,237.7,240.45,237.3,239.75,79429,243.12,246.656667,252.411667,248.38,244.219583,-2.774694,-1.486746,-2.575896,3.121429,248.71,258.623446,238.796554,22.661123,17.406824,25.719543,0.781384,237.3,-97.069597,-2.229352,-3.631228,-5.828442,-4.299863,-2.669558,-0.999584
,238.45,239.55,237.4,238.9,90017,241.44,245.83,251.62,248.385833,244.111667,-3.125954,-1.814588,-2.622733,3.025,247.8125,258.039753,237.585247,28.310502,14.658998,22.032695,-0.088396,237.3,-91.481481,-1.238403,-3.002075,-5.234083,-4.000161,-2.319294,0.315524
,238.65,239.05,235.25,237.65,128951,240.01,245.21,250.94,248.330833,244.02,-3.34958,-2.121586,-2.455987,3.146429,246.8675,256.79467,236.94033,23.414634,17.535222,20.533537,11.538592,235.25,-78.135048,-0.566643,-2.675258,-4.897585,-3.898361,-2.200639,0.083875
,237.45,238.15,236.0,237.1,74751,238.47,244.403333,250.141667,248.155833,243.919167,-3.58234,-2.413737,-2.337206,3.178571,245.9025,255.532578,236.272422,18.944844,16.965928,19.344334,12.209115,235.25,-85.85209,-0.427727,-2.845024,-5.073792,-4.314157,-2.652176,-0.502828
,238.25,238.55,236.3,237.8,78322,238.1,243.593333,249.361667,248.038333,243.83625,-3.660059,-2.663001,-1.994116,3.207143,245.24,255.069687,235.410313,23.284314,18.886376,19.191681,18.275765,236.0,-79.452055,0.062999,-2.193547,-4.456044,-3.946299,-2.290984,0.336913
,236.5,237.5,235.9,236.7,79022,237.86,242.75,248.58,247.900833,243.754583,-3.818842,-2.894169,-1.849345,3.121429,244.4575,254.461198,234.453802,24.484536,16.121991,18.168451,12.02907,235.9,-91.438356,-0.571765,-2.574665,-4.859603,-4.598949,-2.976183,-0.734523
,233.95,238.5,233.2,235.35,170860,236.96,241.92,247.683333,247.719167,243.65625,-4.103144,-3.135964,-1.934359,3.314286,243.6125,254.181714,233.043286,21.100917,12.553048,16.29665,5.065844,233.2,-95.495495,-1.270257,-3.294478,-5.544714,-5.558378,-3.983583,-1.078224
,238.0,239.75,233.55,233.55,116230,236.83,241.35,246.971667,247.675833,243.585417,-3.956051,-3.299982,-1.312138,3.585714,243.115,253.760983,232.469017,32.8125,21.928021,18.173774,29.436515,233.2,-71.171171,0.494025,-1.388026,-3.63267,-3.906652,-2.293001,1.731139
,237.65,238.35,236.05,236.1,90454,236.87,240.74,246.39,247.625,243.508333,-3.823644,-3.404714,-0.83786,3.503571,242.52,252.98022,232.05978,24.8394,35.078451,23.808666,57.61802,233.55,-72.100313,0.329295,-1.283542,-3.547222,-4.028269,-2.405804,-0.147059
,240.4,241.35,237.2,237.2,117659,237.3,240.14,245.765,247.603333,243.475417,-3.456959,-3.415163,-0.083592,3.414286,242.02,251.830059,232.209941,35.774059,52.833486,33.483606,91.533247,236.05,-52.786885,1.306363,0.10827,-2.18298,-2.909223,-1.263132,1.157164
,241.35,242.1,240.15,240.5,88786,238.27,239.75,245.161667,247.584167,243.455417,-3.054491,-3.343029,0.577075,3.375,241.63,250.848939,232.411061,38.77551,65.746669,44.23796,108.764086,237.2,-41.155235,1.292651,0.667362,-1.554756,-2.517999,-0.864806,0.395175
,241.45,242.75,240.75,242.15,133259,239.77,239.39,244.663333,247.5725,243.45625,-2.696381,-3.213699,1.034636,3.385714,241.3825,250.323845,232.441155,40.764331,72.626924,53.700948,110.478876,240.15,-40.433213,0.700671,0.86052,-1.313369,-2.473013,-0.82407,0.041434
,244.15,244.2,242.35,243.25,89105,241.0,239.28,244.216667,247.665833,243.475417,-2.169698,-3.004899,1.670402,3.407143,241.2625,249.973284,232.551716,48.046875,81.599768,63.000555,118.798193,240.75,-7.20339,1.307054,2.035272,-0.027298,-1.419588,0.277064,1.118244
,243.45,244.5,243.05,244.15,83362,242.16,239.166667,243.773333,247.748333,243.47375,-1.788169,-2.761553,1.946768,3.032143,241.095,249.480194,232.709806,57.882353,84.635833,70.212314,113.482871,242.35,-9.292035,0.532706,1.790941,-0.132637,-1.73496,-0.009755,-0.286709
,240.6,243.35,240.55,243.0,103233,242.2,239.2,243.41,247.790833,243.472917,-1.696223,-2.548487,1.704528,3.014286,240.655,248.073036,233.236964,56.682028,78.252797,72.892475,88.973442,240.55,-34.513274,-0.660611,0.585284,-1.154431,-2.901977,-1.179974,-1.170672
,238.1,240.1,238.1,239.5,90399,241.55,239.226667,242.941667,247.7675,243.421667,-1.804285,-2.399646,1.190723,3.039286,240.2,247.01994,233.38006,49.253731,66.019369,70.60144,56.855227,238.1,-56.637168,-1.428276,-0.470962,-1.992934,-3.901843,-2.186193,-1.039069
,238.65,239.95,238.05,239.55,85518,240.99,239.24,242.535,247.718333,243.385417,-1.824513,-2.28462,0.920214,2.903571,239.79,245.872728,233.707272,50.0,54.269323,65.157401,32.493167,238.05,-51.769912,-0.970995,-0.246614,-1.601831,-3.660744,-1.945645,0.230995
,243.3,243.35,239.85,240.25,127217,240.82,239.55,242.38,247.773333,243.38875,-1.448629,-2.117422,1.337586,3.05,239.665,245.315068,234.014932,60.733945,64.03343,64.782744,62.534802,238.05,-10.619469,1.029815,1.565435,0.379569,-1.805414,-0.036464,1.94846
,242.15,242.9,240.65,242.75,90466,240.56,239.863333,242.133333,247.781667,243.386667,-1.229362,-1.93981,1.420896,3.078571,239.515,244.691373,234.338627,57.065217,63.877584,64.481024,62.670704,239.85,-20.79646,0.660958,0.953321,0.006883,-2.272834,-0.508108,-0.472667
,244.3,244.5,243.55,243.55,27035,241.3,240.266667,241.93,247.8175,243.38875,-0.872052,-1.726258,1.708413,3.078571,239.725,245.324765,234.125235,63.928571,74.884797,67.948948,88.756496,240.65,-1.769912,1.243266,1.67869,0.979622,-1.419391,0.374401,0.887879
,244.25,244.6,243.1,243.9,65279,242.53,240.783333,241.766667,247.814167,243.398333,-0.586159,-1.498238,1.824159,2.807143,240.0525,245.913654,234.191346,70.196078,81.475361,72.457753,99.510578,243.1,-3.167421,0.709191,1.439745,1.027161,-1.438242,0.349907,-0.020467
,240.95,244.05,240.2,243.45,96689,242.99,241.25,241.585,247.7425,243.362917,-0.618736,-1.322338,1.407203,2.653571,240.1775,246.001269,234.353731,55.959596,69.075177,71.330227,64.565077,240.2,-42.690058,-0.839541,-0.124352,-0.262847,-2.741758,-0.991489,-1.351075
,240.65,241.65,240.0,241.25,70464,242.46,241.426667,241.388333,247.678333,243.326667,-0.661141,-1.190098,1.057915,2.607143,240.2775,246.059366,234.495634,56.072874,59.28167,67.314042,43.216927,240.0,-53.378378,-0.746515,-0.321699,-0.30587,-2.837686,-1.10003,-0.124507
,243.2,244.0,242.45,242.85,88990,242.67,241.796667,241.268333,247.645833,243.325833,-0.48341,-1.048761,1.130701,2.55,240.565,246.326679,234.803321,55.714286,65.729765,66.785949,63.617396,240.0,-21.374046,0.218404,0.580377,0.80063,-1.795238,-0.051714,1.05963
,240.6,243.55,239.7,243.15,91732,241.93,241.81,240.975,247.526667,243.283333,-0.546061,-0.948221,0.804319,2.685714,240.6825,246.34031,235.02469,48.565966,56.796943,63.45628,43.478267,239.7,-61.068702,-0.549746,-0.500393,-0.155618,-2.798352,-1.102966,-1.069079
,240.55,242.1,239.5,239.7,86131,241.19,241.756667,240.753333,247.385833,243.23875,-0.592912,-0.877159,0.568493,2.728571,240.885,246.19151,235.57849,48.275862,44.727373,57.213311,19.755497,239.5,-61.832061,-0.265351,-0.499124,-0.084457,-2.763227,-1.105395,-0.020781
,242.3,243.0,240.25,240.6,87605,241.46,241.813333,240.601667,247.2925,243.208333,-0.483261,-0.79838,0.630237,2.728571,241.3025,245.512197,237.092803,46.322068,48.118903,54.181842,35.993024,239.5,-35.114504,0.347884,0.201257,0.705869,-2.018864,-0.37348,0.727499
,241.35,242.7,240.45,242.6,87370,241.6,241.626667,240.453333,247.2025,243.16,-0.467628,-0.732229,0.529202,2.785714,241.47,245.382517,237.557483,45.866142,44.170772,50.844818,30.822678,240.25,-49.618321,-0.103477,-0.114502,0.372907,-2.367492,-0.744366,-0.392076
,243.3,243.4,241.5,241.85,77045,241.62,241.616667,240.391667,247.03,243.127917,-0.294496,-0.644683,0.700374,2.725,241.7525,245.302811,238.202189,55.510204,54.283782,51.99114,58.869068,240.45,-19.847328,0.695307,0.696696,1.209831,-1.509938,0.070779,0.807955
,240.45,241.5,240.0,241.05,89304,241.59,241.606667,240.403333,246.74,243.08,-0.382845,-0.592315,0.41894,2.782143,241.755,245.30137,238.20863,54.72837,43.148895,49.043725,31.359236,240.0,-63.358779,-0.471874,-0.47874,0.019412,-2.549242,-1.081948,-1.171393
,241.8,242.3,240.55,241.6,74811,241.84,241.853333,240.54,246.475833,243.060833,-0.340009,-0.541854,0.403689,2.778571,241.7775,245.318757,238.236243,56.140351,45.802967,47.963472,41.481957,240.0,-54.901961,-0.01654,-0.022052,0.523821,-1.897076,-0.518732,0.561447
,237.95,241.05,237.5,241.05,148061,240.97,241.806667,240.523333,246.071667,243.014167,-0.609696,-0.555422,-0.108548,2.75,241.6025,245.53609,237.66891,39.235412,32.843004,42.923316,12.682379,237.5,-93.661972,-1.253268,-1.594938,-1.069889,-3.300529,-2.083898,-1.592225
,239.55,240.0,237.85,238.15,85982,240.61,241.556667,240.553333,245.746667,242.98625,-0.686406,-0.581619,-0.209574,2.714286,241.3725,245.215809,237.529191,44.86166,33.190102,39.678911,20.212482,237.5,-71.126761,-0.440547,-0.830723,-0.417094,-2.521567,-1.414175,0.67241
,237.35,238.75,236.25,238.3,118147,239.42,241.236667,240.55,245.345833,242.935833,-0.914182,-0.648132,-0.532101,2.782143,241.0675,245.175679,236.959321,36.291913,27.25494,35.537587,10.689644,236.25,-86.826347,-0.864589,-1.611143,-1.330285,-3.259005,-2.299304,-0.918389
,241.85,243.6,238.2,238.45,157638,239.7,241.073333,240.67,245.015833,242.964167,-0.723247,-0.663155,-0.120185,3.121429,241.13,245.246258,237.013742,45.973154,43.566785,38.213987,54.272382,236.25,-28.205128,0.896955,0.32217,0.490298,-1.292093,-0.458572,1.895934
,243.55,244.6,241.95,242.75,113178,240.05,241.026667,240.905,244.7425,243.043333,-0.4298,-0.616484,0.373368,3.028571,241.4025,245.393869,237.411131,54.609929,58.18624,44.871404,84.815911,238.2,-12.57485,1.45803,1.04691,1.097943,-0.487247,0.208468,0.702915
,242.5,244.35,241.9,243.5,107768,240.96,241.13,241.19,244.436667,243.142917,-0.278753,-0.548938,0.540369,3.085714,241.595,245.394155,237.795845,53.195164,63.740926,51.161245,88.900289,241.9,-25.149701,0.63911,0.568158,0.54314,-0.792298,-0.264419,-0.431123
,238.95,239.2,237.1,237.75,45144,240.84,241.016667,241.221667,244.096667,243.21375,-0.440426,-0.527235,0.173618,3.232143,241.3775,245.262759,237.492241,42.904841,53.272394,51.864961,56.087259,237.1,-67.664671,-0.784753,-0.857479,-0.941734,-2.108454,-1.753088,-1.463918
,239.95,241.05,238.95,238.95,70591,241.36,240.8,241.298333,243.844167,243.336667,-0.482302,-0.518249,0.071893,3.107143,241.2675,245.185109,237.349891,48.853616,50.285388,51.338437,48.179291,237.1,-55.688623,-0.58419,-0.35299,-0.558783,-1.59699,-1.391762,0.418498
,241.45,242.35,240.8,242.0,77161,241.28,240.856667,241.333333,243.549167,243.468333,-0.389956,-0.49259,0.205268,3.092857,241.125,244.77646,237.47354,51.510067,54.282075,52.31965,58.206926,238.95,-37.724551,0.070458,0.246343,0.048343,-0.861907,-0.828992,0.62513
,238.75,241.9,238.75,241.7,75880,240.32,240.736667,241.246667,243.204167,243.572917,-0.528546,-0.499781,-0.057529,3.121429,240.85,244.335156,237.364844,44.227642,46.16809,50.26913,37.966011,238.75,-70.05988,-0.653296,-0.825245,-1.034902,-1.831452,-1.980071,-1.118244
,239.55,239.9,238.1,238.55,61134,239.73,240.553333,241.183333,242.923333,243.637083,-0.567287,-0.513283,-0.108009,3.089286,240.78,244.312615,237.247385,47.058824,43.952379,48.163546,35.530045,238.1,-60.479042,-0.075084,-0.417094,-0.677217,-1.388641,-1.677529,0.335079
,239.75,240.95,239.15,240.3,65214,239.89,240.446667,241.036667,242.626667,243.735417,-0.57522,-0.52567,-0.0991,3.071429,240.735,244.297391,237.172609,43.847487,41.079364,45.802152,31.633788,238.1,-58.083832,-0.05836,-0.289739,-0.533805,-1.185635,-1.635141,0.08349
,239.2,240.75,238.2,240.25,63496,239.74,240.173333,240.895,242.334167,243.799167,-0.618755,-0.544287,-0.148936,3.017857,240.535,243.96123,237.10877,47.645951,36.719576,42.774627,24.609474,238.2,-64.670659,-0.225244,-0.405263,-0.703626,-1.293324,-1.886457,-0.229406
,241.35,241.75,240.0,241.6,66465,239.72,240.233333,240.92,242.165,243.892917,-0.474303,-0.53029,0.111975,3.067857,240.5725,244.018088,237.126912,49.177331,44.019947,43.189734,45.680374,238.2,-38.922156,0.67996,0.464826,0.178482,-0.336547,-1.042637,0.898829
,245.85,245.9,242.9,243.1,137171,241.14,240.503333,241.178333,242.06,244.036667,0.003252,-0.423582,0.853668,3.085714,240.8375,245.013607,236.661393,64.107143,62.490571,49.623346,88.225021,240.0,-0.518135,1.953222,2.223115,1.937018,1.565728,0.743058,1.864512
,246.15,247.2,245.25,246.05,112936,242.46,241.05,241.428333,241.981667,244.122083,0.401299,-0.258606,1.31981,3.071429,241.03,245.802333,236.257667,62.359551,71.14756,56.798084,99.846512,242.9,-9.589041,1.521901,2.115744,1.955722,1.722582,0.830698,0.122026
,248.05,248.9,245.1,245.35,99956,244.12,241.616667,241.586667,241.983333,244.223333,0.860153,-0.034854,1.790014,3.107143,241.365,247.079534,235.650466,70.265152,78.141583,63.912584,106.599582,245.1,-7.20339,1.609864,2.66262,2.675368,2.50706,1.566872,0.771887
,246.7,248.35,246.15,247.9,78878,245.62,242.24,241.738333,241.935833,244.307083,1.10216,0.192549,1.819222,2.817857,241.535,247.678126,235.391874,60.430108,78.637599,68.820922,98.270952,245.1,-18.644068,0.439704,1.841149,2.052495,1.969186,0.979471,-0.544245
,243.3,245.6,242.65,245.05,102037,246.01,242.336667,241.705,241.8175,244.382917,1.00798,0.355635,1.304691,2.910714,241.6775,247.846819,235.508181,49.498998,68.474449,68.705431,68.012484,242.65,-47.457627,-1.101581,0.397519,0.659895,0.613066,-0.443123,-1.378192
,244.15,244.9,243.65,244.1,57879,245.67,242.376667,241.701667,241.734167,244.446667,0.990513,0.482611,1.015804,2.85,241.795,248.062871,235.527129,53.333333,64.185458,67.198773,58.158827,242.65,-40.254237,-0.618716,0.731644,1.012957,0.999376,-0.121363,0.349363
,243.8,244.05,242.45,242.8,55853,245.2,242.463333,241.796667,241.690833,244.4925,0.937619,0.573612,0.728013,2.585714,242.0875,248.142239,236.032761,61.2529,60.235788,64.877778,50.951808,242.45,-47.222222,-0.570962,0.551286,0.82852,0.872671,-0.28324,-0.143354
,243.5,243.75,242.3,243.25,58566,244.29,242.766667,241.891667,241.64,244.534167,0.861561,0.631202,0.460718,2.542857,242.285,248.248229,236.321771,58.513189,53.265806,61.007121,37.783177,242.3,-50.0,-0.323386,0.302073,0.664898,0.76974,-0.422913,-0.123052
,241.85,244.55,241.55,243.3,60372,243.32,242.893333,241.846667,241.5575,244.564167,0.66053,0.637068,0.046924,2.585714,242.51,248.010871,237.009129,50.952381,36.871082,52.961775,4.689696,241.55,-65.277778,-0.604143,-0.429544,0.001378,0.121089,-1.109797,-0.677618
,240.65,241.0,239.65,239.8,83357,242.79,242.84,241.848333,241.411667,244.588333,0.399772,0.589609,-0.379672,2.517857,242.45,248.007072,236.892928,54.871795,28.184325,44.702625,-4.852275,239.65,-76.388889,-0.88142,-0.901828,-0.49549,-0.315505,-1.610189,-0.496175
,240.6,240.85,239.95,240.05,55878,242.08,242.963333,241.85,241.301667,244.626667,0.186931,0.509073,-0.644284,2.453571,242.3025,247.893138,236.711862,52.8,22.212973,37.206074,-7.773229,239.65,-77.570093,-0.611368,-0.972712,-0.516849,-0.290784,-1.646046,-0.020777
,240.4,241.1,239.05,240.35,67769,241.4,243.02,241.786667,241.194167,244.719167,0.00209,0.407676,-0.811173,2.471429,242.1975,247.851048,236.543952,51.733333,19.647359,31.353169,-3.764262,239.05,-79.439252,-0.41425,-1.078101,-0.573508,-0.329264,-1.764948,-0.083126
